state,house_url,inventory_id
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/orlando/hamilton-bluff/quick-move-in-homes/1929-diamond-head-circle-1410,7805
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/orlando/hamilton-bluff/quick-move-in-homes/1925-diamond-head-circle-1411,7804
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/orlando/grasslands-west/quick-move-in-homes/3267-cup-drive-56,6877
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/orlando/grasslands-west/quick-move-in-homes/3255-cup-drive-54,5947
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/orlando/grasslands-west/quick-move-in-homes/3249-cup-drive-53,6880
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/orlando/grasslands-west/quick-move-in-homes/3225-cup-drive-49,5318
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/orlando/cyrene-at-harmony/quick-move-in-homes/6514-horseshoe-lane-way-22,9120
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/orlando/cyrene-at-harmony/quick-move-in-homes/6510-horseshoe-lane-way-21,9111
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/orlando/cyrene-at-harmony/quick-move-in-homes/6505-horseshoe-lane-way-137,7887
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/orlando/cyrene-at-harmony/quick-move-in-homes/2700-meadow-crest-drive-108,9143
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/orlando/cyrene-at-harmony/quick-move-in-homes/2684-meadow-crest-drive-104,9142
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/jacksonville/panther-creek/quick-move-in-homes/1152-hammock-dunes-drive-204,7648
