state,community_url,house_url
,https://www.eastwoodhomes.com/hampton-roads/poquoson/valmoore-manor,https://www.eastwoodhomes.com/hampton-roads/poquoson/valmoore-manor/Drexel-7212-D-40VALMA-0010-005-home-010
,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/vineyards-at-hallstead-reserve-plus,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/vineyards-at-hallstead-reserve-plus/lombardy-1301-home-15-A
,https://www.eastwoodhomes.com/richmond/louisa/shepherds-trail,https://www.eastwoodhomes.com/richmond/louisa/shepherds-trail/Roanoke-7217-M-40SHETR-0003-001-home-003
,https://www.eastwoodhomes.com/richmond/louisa/shepherds-trail,https://www.eastwoodhomes.com/richmond/louisa/shepherds-trail/Asheboro-7127-A-40SHETR-0002-001-home-002
,https://www.eastwoodhomes.com/richmond/louisa/shepherds-trail,https://www.eastwoodhomes.com/richmond/louisa/shepherds-trail/Drexel-7212-J-40SHETR-0004-001-home-004
,https://www.eastwoodhomes.com/richmond/ashland/hickory-grove,https://www.eastwoodhomes.com/richmond/ashland/hickory-grove/Patterson-7066-E-40HICGR-0008-001-home-008
,https://www.eastwoodhomes.com/richmond/ashland/hickory-grove,https://www.eastwoodhomes.com/richmond/ashland/hickory-grove/Burton-7051-D-40HICGR-0021-001-home-021
,https://www.eastwoodhomes.com/richmond/hanover/mcghees-outlook,https://www.eastwoodhomes.com/richmond/hanover/mcghees-outlook/Davidson-7203-D-40MCGOU-0028-001-home-028-01
,https://www.eastwoodhomes.com/richmond/hanover/sheppards-fold,https://www.eastwoodhomes.com/richmond/hanover/sheppards-fold/Asheboro-7127-D-40SHEFO-0004-001-home-004-01
,https://www.eastwoodhomes.com/richmond/hanover/sheppards-fold,https://www.eastwoodhomes.com/richmond/hanover/sheppards-fold/Davidson-7203-V-40SHEFO-0012-001-home-012-01
,https://www.eastwoodhomes.com/richmond/hanover/rock-creek-va,https://www.eastwoodhomes.com/richmond/hanover/rock-creek-va/waverly-7055-b-40ROCCR-0015-002-home-015-02
,https://www.eastwoodhomes.com/richmond/glen-allen/greenhouse,https://www.eastwoodhomes.com/richmond/glen-allen/greenhouse/davidson-7203-d-green-035-01-home-035-01
,https://www.eastwoodhomes.com/richmond/glen-allen/greenhouse,https://www.eastwoodhomes.com/richmond/glen-allen/greenhouse/Cypress-7208-H-40GREEN-0012-001-home-012-001
,https://www.eastwoodhomes.com/richmond/glen-allen/greenhouse,https://www.eastwoodhomes.com/richmond/glen-allen/greenhouse/drexel-7212-d-40GREEN-0037-001-home-037
